restaurant name,restaurant type,rate (out of 5),num of ratings,avg cost (two people),online_order,table booking,cuisines type,area,local address
Neema Restaurant,Casual Dining,3.3,4,500.0,0,0,Chinese,Sarjapur Road,Sarjapur Road
Neema Restaurant,Casual Dining,3.3,4,500.0,0,0,Nepalese,Sarjapur Road,Sarjapur Road
Neema Restaurant,Casual Dining,3.3,4,500.0,0,0,Tibetan,Sarjapur Road,Sarjapur Road
Neer Dosa Fish Land,Casual Dining,3.6,39,600.0,0,0,Seafood,"Byresandra,Tavarekere,Madiwala",BTM
Neer Dosa Fish Land,Casual Dining,3.6,39,600.0,0,0,Mangalorean,"Byresandra,Tavarekere,Madiwala",BTM
Neer Dose Fish Land,Quick Bites,3.5,8,250.0,0,0,South Indian,Indiranagar,Domlur
Neer Dose Fish Land,Quick Bites,3.5,8,250.0,0,0,North Indian,Indiranagar,Domlur
Neer Dose Fish Land,Quick Bites,3.5,8,250.0,0,0,Seafood,Indiranagar,Domlur
Neethus Kitchen & Restaurant,Quick Bites,2.9,11,400.0,0,0,North Indian,Rajajinagar,Majestic
Neethus Kitchen & Restaurant,Quick Bites,2.9,11,400.0,0,0,Chinese,Rajajinagar,Majestic
Neethus Kitchen & Restaurant,Quick Bites,2.9,11,400.0,0,0,South Indian,Rajajinagar,Majestic
Neetu's Kitchen,"Takeaway, Delivery",3.8,21,350.0,0,0,Bengali,Bellandur,Bellandur
Neetu's Kitchen,"Takeaway, Delivery",3.8,21,350.0,0,0,North Indian,Bellandur,Bellandur
Neffy's - Cakes & More,Bakery,3.5,24,300.0,0,0,Bakery,Indiranagar,Indiranagar
Nellore Abhiruchi,Quick Bites,3.3,7,300.0,1,0,Biryani,HSR,HSR
Nellore Abhiruchi,Quick Bites,3.3,7,300.0,1,0,South Indian,HSR,HSR
Nellore Bhojanam,Quick Bites,3.1,175,250.0,1,0,Andhra,Bannerghatta Road,Bannerghatta Road
Nellore Dosa Camp,Quick Bites,3.3,5,70.0,0,0,Andhra,"Byresandra,Tavarekere,Madiwala",BTM
Nellore Dosa Camp,Quick Bites,3.3,5,70.0,0,0,South Indian,"Byresandra,Tavarekere,Madiwala",BTM
Nellore Mess & Tiffens,Mess,3.0,17,200.0,0,0,South Indian,Whitefield,Whitefield
Nellore Mess & Tiffens,Mess,3.0,17,200.0,0,0,Andhra,Whitefield,Whitefield
Nellore Ruchulu,Casual Dining,3.7,30,800.0,1,0,North Indian,Bannerghatta Road,Bannerghatta Road
Nellore Ruchulu,Casual Dining,3.7,30,800.0,1,0,South Indian,Bannerghatta Road,Bannerghatta Road
Nellore Ruchulu,Casual Dining,3.7,30,800.0,1,0,Chinese,Bannerghatta Road,Bannerghatta Road
Nesara Mullti - Cuisine Family Dining & Garden...,Casual Dining,2.7,61,800.0,1,0,North Indian,Malleshwaram,Malleshwaram
Nesara Mullti - Cuisine Family Dining & Garden...,Casual Dining,2.7,61,800.0,1,0,Chinese,Malleshwaram,Malleshwaram
Nesara Mullti - Cuisine Family Dining & Garden...,Casual Dining,2.7,61,800.0,1,0,South Indian,Malleshwaram,Malleshwaram
Nesara Mullti - Cuisine Family Dining & Garden...,Casual Dining,2.7,61,800.0,1,0,Beverages,Malleshwaram,Malleshwaram
New A1 Chicken Biryani Point,Quick Bites,3.1,6,300.0,0,0,Biryani,Brigade Road,Shivajinagar
New Aastha,Quick Bites,3.6,34,250.0,1,0,North Indian,Electronic City,Electronic City
New Aastha,Quick Bites,3.6,34,250.0,1,0,Chinese,Electronic City,Electronic City
New Agarwal Bhavan,"Quick Bites, Sweet Shop",4.1,253,400.0,1,0,North Indian,Malleshwaram,Yeshwantpur
New Agarwal Bhavan,"Quick Bites, Sweet Shop",4.1,253,400.0,1,0,Chinese,Malleshwaram,Yeshwantpur
New Agarwal Bhavan,"Quick Bites, Sweet Shop",4.1,253,400.0,1,0,Street Food,Malleshwaram,Yeshwantpur
New Agarwal Bhavan,"Quick Bites, Sweet Shop",4.1,253,400.0,1,0,Mithai,Malleshwaram,Yeshwantpur
New Alameen Restaurant,Quick Bites,3.4,23,300.0,1,0,Kerala,Indiranagar,Ulsoor
New Alameen Restaurant,Quick Bites,3.4,23,300.0,1,0,North Indian,Indiranagar,Ulsoor
New Alameen Restaurant,Quick Bites,3.4,23,300.0,1,0,Chinese,Indiranagar,Ulsoor
New Ambur Biryani,Quick Bites,2.8,40,300.0,0,0,Biryani,Brookefield,Brookefield
New Ambur Biryani,Quick Bites,2.8,40,300.0,0,0,Kebab,Brookefield,Brookefield
New Ambur Dum Biryani,Quick Bites,3.2,7,200.0,0,0,Biryani,HSR,Koramangala 1st Block
New Ambur Dum Biryani,Quick Bites,3.2,7,200.0,0,0,Kebab,HSR,Koramangala 1st Block
New Ambur Hot Dum Biryani,Quick Bites,3.0,8,300.0,0,0,Biryani,Brookefield,Brookefield
New Andhra Chimney,Casual Dining,3.1,71,700.0,0,0,Andhra,Whitefield,Whitefield
New Andhra Chimney,Casual Dining,3.1,71,700.0,0,0,North Indian,Whitefield,Whitefield
New Andhra Chimney,Casual Dining,3.1,71,700.0,0,0,Biryani,Whitefield,Whitefield
New Andhra House,Casual Dining,3.7,522,450.0,1,0,Andhra,Electronic City,Electronic City
New Andhra House,Casual Dining,3.7,522,450.0,1,0,Biryani,Electronic City,Electronic City
New Andhra House,Casual Dining,3.7,522,450.0,1,0,Chinese,Electronic City,Electronic City
New Andhra House,Casual Dining,3.7,522,450.0,1,0,North Indian,Electronic City,Electronic City
New Andhra Spice,Casual Dining,3.6,22,600.0,1,0,Andhra,"Byresandra,Tavarekere,Madiwala",BTM
New Aroma,Quick Bites,3.3,4,250.0,0,0,Chinese,Marathahalli,Marathahalli
New Arya Bhavan,Quick Bites,3.1,23,300.0,0,0,Street Food,Brigade Road,MG Road
New Arya Bhavan,Quick Bites,3.1,23,300.0,0,0,Beverages,Brigade Road,MG Road
New Arya Bhavan,Quick Bites,3.1,23,300.0,0,0,North Indian,Brigade Road,MG Road
New Banashankari Donne Biryani,Quick Bites,3.5,12,300.0,0,0,Biryani,Basavanagudi,Basavanagudi
New Banashankari Donne Biryani,Quick Bites,3.5,12,300.0,0,0,North Indian,Basavanagudi,Basavanagudi
New Biriyani Darbar,Casual Dining,3.6,68,450.0,1,0,Biryani,Frazer Town,RT Nagar
New Biriyani Darbar,Casual Dining,3.6,68,450.0,1,0,South Indian,Frazer Town,RT Nagar
New Biriyani Darbar,Casual Dining,3.6,68,450.0,1,0,North Indian,Frazer Town,RT Nagar
New Biriyani Darbar,Casual Dining,3.6,68,450.0,1,0,Chinese,Frazer Town,RT Nagar
New Biryani Mane,Casual Dining,3.7,128,450.0,1,0,North Indian,Banashankari,Uttarahalli
New Biryani Mane,Casual Dining,3.7,128,450.0,1,0,Chinese,Banashankari,Uttarahalli
New Biryani Mane,Casual Dining,3.7,128,450.0,1,0,Biryani,Banashankari,Uttarahalli
New Biryani Mane,Casual Dining,3.7,128,450.0,1,0,South Indian,Banashankari,Uttarahalli
New Bombay Vada Pav,Quick Bites,3.4,61,150.0,0,0,Fast Food,Malleshwaram,Rajajinagar
New Chickpete Donne Biryani,Quick Bites,3.1,6,300.0,1,0,Biryani,Malleshwaram,Yeshwantpur
New Cool Joint,Quick Bites,3.5,23,150.0,1,0,Fast Food,Bellandur,Sarjapur Road
New Cool Joint,Quick Bites,3.5,23,150.0,1,0,Beverages,Bellandur,Sarjapur Road
New Cool Joint,Quick Bites,3.5,23,150.0,1,0,Ice Cream,Bellandur,Sarjapur Road
New Cool Joint,Quick Bites,3.5,23,150.0,1,0,Juices,Bellandur,Sarjapur Road
New Cool Joint,Quick Bites,3.5,23,150.0,1,0,Sandwich,Bellandur,Sarjapur Road
New Curries & Spice Restaurant,Quick Bites,2.9,7,200.0,1,0,South Indian,New BEL Road,New BEL Road
New Delhi Dharbaar,Quick Bites,2.8,40,300.0,0,0,North Indian,New BEL Road,New BEL Road
New Delicacy,Casual Dining,3.7,86,500.0,1,0,Chinese,HSR,HSR
New Delicacy,Casual Dining,3.7,86,500.0,1,0,Thai,HSR,HSR
New Delicacy,Casual Dining,3.7,86,500.0,1,0,Momos,HSR,HSR
New Farm Fresh,Quick Bites,3.6,34,650.0,0,0,Italian,"Byresandra,Tavarekere,Madiwala",BTM
New Farm Fresh,Quick Bites,3.6,34,650.0,0,0,Pizza,"Byresandra,Tavarekere,Madiwala",BTM
New Fishland,Quick Bites,3.9,39,400.0,0,0,Seafood,Malleshwaram,Malleshwaram
New Fishland,Quick Bites,3.9,39,400.0,0,0,Chinese,Malleshwaram,Malleshwaram
New Fishland,Quick Bites,3.9,39,400.0,0,0,North Indian,Malleshwaram,Malleshwaram
New Fishland,Quick Bites,3.9,39,400.0,0,0,South Indian,Malleshwaram,Malleshwaram
New Food Magic,Casual Dining,3.2,153,450.0,1,0,Andhra,Electronic City,Electronic City
New Food Magic,Casual Dining,3.2,153,450.0,1,0,Chinese,Electronic City,Electronic City
New Food Magic,Casual Dining,3.2,153,450.0,1,0,North Indian,Electronic City,Electronic City
New Food Magic,Casual Dining,3.2,153,450.0,1,0,South Indian,Electronic City,Electronic City
New Friends,Casual Dining,3.8,273,900.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",BTM
New Friends,Casual Dining,3.8,273,900.0,1,0,Continental,"Byresandra,Tavarekere,Madiwala",BTM
New Friends,Casual Dining,3.8,273,900.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",BTM
New Friends,Casual Dining,3.8,273,900.0,1,0,Steak,"Byresandra,Tavarekere,Madiwala",BTM
New Golden Emperor,Quick Bites,3.7,229,400.0,1,0,North Indian,Malleshwaram,Yeshwantpur
New Golden Emperor,Quick Bites,3.7,229,400.0,1,0,Chinese,Malleshwaram,Yeshwantpur
New Golden Emperor,Quick Bites,3.7,229,400.0,1,0,Fast Food,Malleshwaram,Yeshwantpur
New Gongura Grand,Casual Dining,3.9,368,550.0,1,0,Andhra,"Byresandra,Tavarekere,Madiwala",HSR
New Gongura Grand,Casual Dining,3.9,368,550.0,1,0,Biryani,"Byresandra,Tavarekere,Madiwala",HSR
New Gongura Grand,Casual Dining,3.9,368,550.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",HSR
New Gongura Grand,Casual Dining,3.9,368,550.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",HSR
New Gongura's,Casual Dining,3.7,43,550.0,1,0,Andhra,Bannerghatta Road,BTM
New Gongura's,Casual Dining,3.7,43,550.0,1,0,Biryani,Bannerghatta Road,BTM
New Gongura's,Casual Dining,3.7,43,550.0,1,0,North Indian,Bannerghatta Road,BTM
New Gongura's,Casual Dining,3.7,43,550.0,1,0,Chinese,Bannerghatta Road,BTM
New Gowda's Fried Chicken,Quick Bites,3.3,12,300.0,1,0,Biryani,Banashankari,Banashankari
New Grand Restaurant,Casual Dining,3.1,11,500.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",BTM
New Grand Restaurant,Casual Dining,3.1,11,500.0,1,0,South Indian,"Byresandra,Tavarekere,Madiwala",BTM
New Grand Restaurant,Casual Dining,3.1,11,500.0,1,0,Biryani,"Byresandra,Tavarekere,Madiwala",BTM
New Green Leaf Restaurant,Casual Dining,3.6,42,600.0,0,0,Kerala,Electronic City,Electronic City
New Green Leaf Restaurant,Casual Dining,3.6,42,600.0,0,0,North Indian,Electronic City,Electronic City
New Green Leaf Restaurant,Casual Dining,3.6,42,600.0,0,0,Chinese,Electronic City,Electronic City
New Green Leaf Restaurant,Casual Dining,3.6,42,600.0,0,0,South Indian,Electronic City,Electronic City
New Hilal Restaurant,Casual Dining,4.0,108,550.0,0,0,North Indian,Brigade Road,Shivajinagar
New Hilal Restaurant,Casual Dining,4.0,108,550.0,0,0,Chinese,Brigade Road,Shivajinagar
New Hotel Prashanth,Quick Bites,3.1,8,300.0,0,0,Fast Food,Electronic City,Electronic City
New Hotel Prashanth,Quick Bites,3.1,8,300.0,0,0,Andhra,Electronic City,Electronic City
New Imperial Restaurant,Casual Dining,3.7,39,450.0,0,0,North Indian,Banashankari,Banashankari
New Imperial Restaurant,Casual Dining,3.7,39,450.0,0,0,Chinese,Banashankari,Banashankari
New Indraprasta,Quick Bites,2.8,40,150.0,0,0,South Indian,Banashankari,Banashankari
New Indraprasta,Quick Bites,2.8,40,150.0,0,0,Beverages,Banashankari,Banashankari
New Juice It Up,Quick Bites,2.8,40,200.0,0,0,Juices,Marathahalli,Marathahalli
New Juice It Up,Quick Bites,2.8,40,200.0,0,0,Fast Food,Marathahalli,Marathahalli
New Kabab Plaza,Casual Dining,2.8,40,300.0,0,0,Biryani,Bannerghatta Road,BTM
New Kabab Plaza,Casual Dining,2.8,40,300.0,0,0,North Indian,Bannerghatta Road,BTM
New Kabab Zone,Casual Dining,2.9,51,500.0,1,0,North Indian,JP Nagar,JP Nagar
New Kabab Zone,Casual Dining,2.9,51,500.0,1,0,Chinese,JP Nagar,JP Nagar
New Kadai,Casual Dining,3.4,23,550.0,1,0,North Indian,Kalyan Nagar,Kalyan Nagar
New Kadai,Casual Dining,3.4,23,550.0,1,0,Chinese,Kalyan Nagar,Kalyan Nagar
New Kairali Restaurant,Quick Bites,3.7,93,400.0,1,0,Kerala,Frazer Town,Kammanahalli
New Kairali Restaurant,Quick Bites,3.7,93,400.0,1,0,South Indian,Frazer Town,Kammanahalli
New Karavali Restaurant,Casual Dining,3.3,5,450.0,1,0,North Indian,Malleshwaram,Yeshwantpur
New Karavali Restaurant,Casual Dining,3.3,5,450.0,1,0,Seafood,Malleshwaram,Yeshwantpur
New Karavali Restaurant,Casual Dining,3.3,5,450.0,1,0,Mangalorean,Malleshwaram,Yeshwantpur
New Karawali Lunch Home,Quick Bites,3.5,20,350.0,1,0,Mangalorean,Bannerghatta Road,Bannerghatta Road
New Khaayaal's Restaurant,Quick Bites,3.0,106,500.0,0,0,North Indian,Old Airport Road,CV Raman Nagar
New Khaayaal's Restaurant,Quick Bites,3.0,106,500.0,0,0,Chinese,Old Airport Road,CV Raman Nagar
New Khaayaal's Restaurant,Quick Bites,3.0,106,500.0,0,0,Rolls,Old Airport Road,CV Raman Nagar
New Kohinoor Hotel,Casual Dining,3.1,11,450.0,0,0,North Indian,Residency Road,Commercial Street
New Krishna Bhavan,Quick Bites,4.2,600,200.0,0,0,South Indian,Malleshwaram,Malleshwaram
New Krishna Bhavan,Quick Bites,4.2,600,200.0,0,0,North Indian,Malleshwaram,Malleshwaram
New Krishna Bhavan,Quick Bites,4.2,600,200.0,0,0,Chinese,Malleshwaram,Malleshwaram
New Krishna Sagar,Casual Dining,4.0,51,400.0,1,0,North Indian,Kalyan Nagar,HBR Layout
New Krishna Sagar,Casual Dining,4.0,51,400.0,1,0,Chinese,Kalyan Nagar,HBR Layout
New Krishna Sagar,Casual Dining,4.0,51,400.0,1,0,South Indian,Kalyan Nagar,HBR Layout
New Krishna Sagar,Casual Dining,4.0,51,400.0,1,0,Street Food,Kalyan Nagar,HBR Layout
New Kudla Family Resturant,Quick Bites,3.2,4,450.0,1,0,North Indian,Brigade Road,MG Road
New Kudla Family Resturant,Quick Bites,3.2,4,450.0,1,0,Chinese,Brigade Road,MG Road
New Limra Hotel,Quick Bites,3.3,5,200.0,0,0,South Indian,Koramangala 7th Block,BTM
New Limra Hotel,Quick Bites,3.3,5,200.0,0,0,Biryani,Koramangala 7th Block,BTM
New Limra Hotel,Quick Bites,3.3,5,200.0,0,0,Fast Food,Koramangala 7th Block,BTM
New Madhuram,Quick Bites,3.4,7,250.0,0,0,Andhra,Marathahalli,Marathahalli
New Madhuram,Quick Bites,3.4,7,250.0,0,0,Biryani,Marathahalli,Marathahalli
New Mahesh Friends Food Corner,Quick Bites,3.2,44,300.0,1,0,North Indian,Bannerghatta Road,BTM
New Mahesh Friends Food Corner,Quick Bites,3.2,44,300.0,1,0,Chinese,Bannerghatta Road,BTM
New Mangalore Lunch Home,Quick Bites,3.3,7,200.0,0,0,Mangalorean,Banashankari,Banashankari
New Mangalore Lunch Home,Quick Bites,3.3,7,200.0,0,0,South Indian,Banashankari,Banashankari
New Mangalore Lunch Home,Quick Bites,3.3,7,200.0,0,0,North Indian,Banashankari,Banashankari
New Mathura Grand,Quick Bites,3.2,4,300.0,0,0,South Indian,Lavelle Road,Majestic
New Mathura Grand,Quick Bites,3.2,4,300.0,0,0,North Indian,Lavelle Road,Majestic
New Mathura Grand,Quick Bites,3.2,4,300.0,0,0,Chinese,Lavelle Road,Majestic
New Milestone Restaurant,Casual Dining,3.4,6,700.0,1,0,North Indian,Marathahalli,Marathahalli
New Modern Hotel,Quick Bites,4.2,280,150.0,0,0,South Indian,Basavanagudi,Basavanagudi
New Mogul Empire,Quick Bites,3.3,6,300.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",JP Nagar
New Mogul Empire,Quick Bites,3.3,6,300.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",JP Nagar
New Oottupura Restaurant,Quick Bites,3.5,224,300.0,1,0,Kerala,Malleshwaram,New BEL Road
New Paratha Corner,Quick Bites,3.9,175,350.0,1,0,North Indian,Brookefield,Whitefield
New Peking,Casual Dining,4.0,386,700.0,1,0,Chinese,Kammanahalli,Kammanahalli
New Peking,Casual Dining,4.0,386,700.0,1,0,Malaysian,Kammanahalli,Kammanahalli
New Pepper Pot,Quick Bites,2.8,40,400.0,1,0,North Indian,Marathahalli,Marathahalli
New Pepper Pot,Quick Bites,2.8,40,400.0,1,0,Chinese,Marathahalli,Marathahalli
New Prashanth Hotel,Casual Dining,2.9,34,750.0,0,0,South Indian,Banashankari,Basavanagudi
New Prashanth Hotel,Casual Dining,2.9,34,750.0,0,0,Biryani,Banashankari,Basavanagudi
New Prashanth Hotel,Casual Dining,2.9,34,750.0,0,0,Chinese,Banashankari,Basavanagudi
New Prashanth Hotel,Casual Dining,2.9,34,750.0,0,0,North Indian,Banashankari,Basavanagudi
New Prashanth Naati Style,Casual Dining,3.8,29,400.0,0,0,South Indian,Brigade Road,Cunningham Road
New Prashanth Naati Style,Casual Dining,3.8,29,400.0,0,0,Biryani,Brigade Road,Cunningham Road
New Prashantha Naati Corner,Quick Bites,3.3,6,400.0,0,0,South Indian,Rajajinagar,Rajajinagar
New Prashanthi Donne Biryani,Quick Bites,3.2,6,300.0,0,0,Biryani,Kammanahalli,Frazer Town
New Punjabi Dhaba,Quick Bites,3.9,782,300.0,1,0,North Indian,Bellandur,HSR
New Punjabi Dhaba,Quick Bites,3.9,782,300.0,1,0,Chinese,Bellandur,HSR
New Punjabi Food Corner,Casual Dining,3.7,70,500.0,1,0,North Indian,Electronic City,Electronic City
New Punjabi Food Corner,Casual Dining,3.7,70,500.0,1,0,Chinese,Electronic City,Electronic City
New Punjabi Hotel,Quick Bites,3.2,393,400.0,1,0,North Indian,Indiranagar,Old Airport Road
New Punjabi Hotel,Quick Bites,3.2,393,400.0,1,0,Chinese,Indiranagar,Old Airport Road
New Punjabi Pure Veg Restaurant,Quick Bites,3.1,151,450.0,1,0,North Indian,New BEL Road,Sahakara Nagar
New Punjabi Pure Veg Restaurant,Quick Bites,3.1,151,450.0,1,0,Chinese,New BEL Road,Sahakara Nagar
New Punjabi Tasty Khana,Quick Bites,3.0,176,400.0,1,0,North Indian,Whitefield,Whitefield
New Punjabi Tasty Khana,Quick Bites,3.0,176,400.0,1,0,Biryani,Whitefield,Whitefield
New Punjabi Tasty Khana,Quick Bites,3.0,176,400.0,1,0,Chinese,Whitefield,Whitefield
New Punjabi Veg Restaurant,Quick Bites,2.9,112,400.0,1,0,North Indian,Kalyan Nagar,Nagawara
New Punjabi Veg Restaurant,Quick Bites,2.9,112,400.0,1,0,Chinese,Kalyan Nagar,Nagawara
New Quality Dum Biryani,Quick Bites,3.1,9,200.0,0,0,Biryani,Banashankari,Banashankari
New Rajadhani Spicy,Casual Dining,3.7,67,700.0,1,0,North Indian,Banashankari,Kumaraswamy Layout
New Rajalakshmi Sweets,Sweet Shop,3.3,6,300.0,1,0,Mithai,Brookefield,Whitefield
New Roll Centre,Quick Bites,3.3,7,150.0,0,0,Fast Food,Indiranagar,Indiranagar
New Roll Centre,Quick Bites,3.3,7,150.0,0,0,Rolls,Indiranagar,Indiranagar
New Royal Paris Restaurant,Quick Bites,3.4,13,300.0,0,0,Chinese,Indiranagar,Old Airport Road
New Royal Paris Restaurant,Quick Bites,3.4,13,300.0,0,0,Kerala,Indiranagar,Old Airport Road
New Royal Paris Restaurant,Quick Bites,3.4,13,300.0,0,0,North Indian,Indiranagar,Old Airport Road
New Royal Treat,Quick Bites,2.8,102,350.0,1,0,North Indian,Bannerghatta Road,Bannerghatta Road
New Royal Treat,Quick Bites,2.8,102,350.0,1,0,Chinese,Bannerghatta Road,Bannerghatta Road
New Sagar Fast Food,Quick Bites,3.4,13,250.0,1,0,South Indian,Malleshwaram,Yeshwantpur
New Sagar Fast Food,Quick Bites,3.4,13,250.0,1,0,North Indian,Malleshwaram,Yeshwantpur
New Sagar Fast Food,Quick Bites,3.4,13,250.0,1,0,Chinese,Malleshwaram,Yeshwantpur
New Salem Spices,Casual Dining,3.5,50,600.0,0,0,South Indian,Kalyan Nagar,Banaswadi
New Salem Spices,Casual Dining,3.5,50,600.0,0,0,Chettinad,Kalyan Nagar,Banaswadi
New Salem Spices,Casual Dining,3.5,50,600.0,0,0,Chinese,Kalyan Nagar,Banaswadi
New Samrat Restaurant,Casual Dining,4.1,62,450.0,0,0,North Indian,Malleshwaram,Seshadripuram
New Samrat Restaurant,Casual Dining,4.1,62,450.0,0,0,South Indian,Malleshwaram,Seshadripuram
New Samrat Restaurant,Casual Dining,4.1,62,450.0,0,0,Chinese,Malleshwaram,Seshadripuram
New Savi Sagar,Quick Bites,3.3,4,200.0,1,0,South Indian,Rajajinagar,Magadi Road
New Savi Sagar,Quick Bites,3.3,4,200.0,1,0,North Indian,Rajajinagar,Magadi Road
New Savi Sagar,Quick Bites,3.3,4,200.0,1,0,Chinese,Rajajinagar,Magadi Road
New Savi Sagar,Quick Bites,3.3,4,200.0,1,0,Street Food,Rajajinagar,Magadi Road
New Select Hotel,Quick Bites,3.4,5,200.0,0,0,South Indian,Brigade Road,Richmond Road
New Shanthi Sagar,Casual Dining,2.7,39,550.0,0,0,South Indian,Malleshwaram,Sadashiv Nagar
New Shanthi Sagar,Casual Dining,2.7,39,550.0,0,0,North Indian,Malleshwaram,Sadashiv Nagar
New Shanthi Sagar,Casual Dining,2.7,39,550.0,0,0,Chinese,Malleshwaram,Sadashiv Nagar
New Shanthi Sagar,Casual Dining,2.7,39,550.0,0,0,Beverages,Malleshwaram,Sadashiv Nagar
New Shetty Lunch Bhavan,Quick Bites,2.8,40,300.0,0,0,South Indian,"Byresandra,Tavarekere,Madiwala",BTM
New Shetty Lunch Bhavan,Quick Bites,2.8,40,300.0,0,0,Mangalorean,"Byresandra,Tavarekere,Madiwala",BTM
New Shetty Lunch Home,Quick Bites,3.3,6,400.0,0,0,Mangalorean,Malleshwaram,Rajajinagar
New Shetty Lunch Home,Quick Bites,3.3,6,400.0,0,0,Seafood,Malleshwaram,Rajajinagar
New Shetty Lunch Home,Quick Bites,3.3,6,400.0,0,0,South Indian,Malleshwaram,Rajajinagar
New South Corner,Quick Bites,3.7,20,300.0,1,0,South Indian,Bannerghatta Road,BTM
New South Corner,Quick Bites,3.7,20,300.0,1,0,North Indian,Bannerghatta Road,BTM
New South Corner,Quick Bites,3.7,20,300.0,1,0,Chinese,Bannerghatta Road,BTM
New Students Corner,Quick Bites,3.6,17,150.0,0,0,Fast Food,JP Nagar,Kumaraswamy Layout
NEW SUNRISE RESTAURANTS,Casual Dining,2.7,39,500.0,0,0,North Indian,Jayanagar,JP Nagar
NEW SUNRISE RESTAURANTS,Casual Dining,2.7,39,500.0,0,0,Chinese,Jayanagar,JP Nagar
NEW SUNRISE RESTAURANTS,Casual Dining,2.7,39,500.0,0,0,Biryani,Jayanagar,JP Nagar
New Surya Sweets & Snacks,Sweet Shop,3.2,5,350.0,0,0,Mithai,"Byresandra,Tavarekere,Madiwala",BTM
New Surya Sweets & Snacks,Sweet Shop,3.2,5,350.0,0,0,Street Food,"Byresandra,Tavarekere,Madiwala",BTM
New Taj,Quick Bites,3.2,118,300.0,1,0,North Indian,Lavelle Road,Ulsoor
New Taj,Quick Bites,3.2,118,300.0,1,0,Chinese,Lavelle Road,Ulsoor
New Taj Biryani Centre,Quick Bites,2.8,40,300.0,0,0,Biryani,Kalyan Nagar,Kalyan Nagar
New Taj Darbar,Quick Bites,3.1,6,300.0,0,0,South Indian,Whitefield,Whitefield
New Taj Darbar,Quick Bites,3.1,6,300.0,0,0,Chinese,Whitefield,Whitefield
New Taj Darbar,Quick Bites,3.1,6,300.0,0,0,North Indian,Whitefield,Whitefield
New Tandoor,Casual Dining,3.5,293,550.0,1,0,North Indian,Old Airport Road,CV Raman Nagar
New Tandoor,Casual Dining,3.5,293,550.0,1,0,Chinese,Old Airport Road,CV Raman Nagar
New Tandoor,Casual Dining,3.5,293,550.0,1,0,Mughlai,Old Airport Road,CV Raman Nagar
New Tandoor,Casual Dining,3.5,293,550.0,1,0,Rolls,Old Airport Road,CV Raman Nagar
New Tandoor Fusion,Quick Bites,3.1,4,350.0,1,0,North Indian,Marathahalli,Kaggadasapura
New Tandoor Fusion,Quick Bites,3.1,4,350.0,1,0,Chinese,Marathahalli,Kaggadasapura
New Tandoori Point,Casual Dining,2.4,56,600.0,1,0,North Indian,Brookefield,Marathahalli
New Tandoori Point,Casual Dining,2.4,56,600.0,1,0,Chinese,Brookefield,Marathahalli
New Tasty Cafeteria,Quick Bites,3.8,376,500.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",BTM
New Tasty Cafeteria,Quick Bites,3.8,376,500.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",BTM
New Tasty Cafeteria,Quick Bites,3.8,376,500.0,1,0,Arabian,"Byresandra,Tavarekere,Madiwala",BTM
New Tasty Cafeteria,Quick Bites,3.8,376,500.0,1,0,Rolls,"Byresandra,Tavarekere,Madiwala",BTM
New Tasty Cafeteria,Quick Bites,3.8,376,500.0,1,0,Juices,"Byresandra,Tavarekere,Madiwala",BTM
New Udupi Anand Bhavan,Quick Bites,3.4,5,150.0,0,0,South Indian,Lavelle Road,Basavanagudi
New Udupi Delicacy,Quick Bites,3.7,70,300.0,1,0,South Indian,Brookefield,Whitefield
New Udupi Delicacy,Quick Bites,3.7,70,300.0,1,0,North Indian,Brookefield,Whitefield
New Udupi Delicacy,Quick Bites,3.7,70,300.0,1,0,Chinese,Brookefield,Whitefield
New Udupi Dharshini,Quick Bites,2.8,40,150.0,0,0,South Indian,"Byresandra,Tavarekere,Madiwala",BTM
New Udupi Dharshini,Quick Bites,2.8,40,150.0,0,0,Chinese,"Byresandra,Tavarekere,Madiwala",BTM
New Udupi Fresh Juice Centre,Quick Bites,3.4,9,200.0,0,0,Juices,Indiranagar,CV Raman Nagar
New Udupi Fresh Juice Centre,Quick Bites,3.4,9,200.0,0,0,Desserts,Indiranagar,CV Raman Nagar
New Udupi Fresh Juice Centre,Quick Bites,3.4,9,200.0,0,0,Fast Food,Indiranagar,CV Raman Nagar
New Udupi Garden,Quick Bites,3.6,14,300.0,0,0,South Indian,Indiranagar,Old Airport Road
New Udupi Garden,Quick Bites,3.6,14,300.0,0,0,North Indian,Indiranagar,Old Airport Road
